METERID,LON,LAT
4181647,-73.9126237456,40.7746688189
4233051,-73.928056274,40.7632986745
4221248,-73.8711136811,40.7513889985
3403093,-73.9509024495,40.6689355094
3403071,-73.9502406635,40.6718451771
3383009,-73.8879249242,40.6547432633
3383003,-73.8885149229,40.6553329257
3343024,-73.9536235393,40.5857971671
3383096,-73.9105758022,40.6371371324
3383054,-73.9043940757,40.6468988109
3223032,-73.9526547414,40.728382719
3223027,-73.9549798103,40.7300602042
3313015,-73.9591276018,40.6181699648
3463011,-74.0102930434,40.6176471937
3283020,-73.9597691835,40.7054928033
3503031,-73.9794490784,40.6433964438
3569911,-73.9486257653,40.6318853447
3593003,-73.928865613,40.6422267044
2093020,-73.8672115062,40.8545348808
2093013,-73.864427067,40.8543895761
3513002,-73.9868069799,40.6157008586
2063010,-73.8501806978,40.8277034078
2093045,-73.8678675602,40.8527066273
1218201,-73.968994251,40.7987685489
3131532,-73.9840399718,40.6116527853
5053328,-74.1464288488,40.5419949477
2313014,-73.8297342016,40.8518225995
5023026,-74.0755812176,40.6407129441
1389693,-73.9648567832,40.8014333842
4122400,-73.8868150115,40.7475871277
3631603,-73.9786502552,40.5753919024
4211716,-73.7561120422,40.7481316473
5053305,-74.0935699487,40.5849675786
2013021,-73.900680964,40.8630985886
2013120,-73.8844378848,40.8580055617
2013083,-73.898260338,40.8615251186
4233044,-73.9227246649,40.7607926038
4233032,-73.930046164,40.760920057
4233013,-73.9293174146,40.7564395497
5053345,-74.1638176828,40.5427624169
4193025,-73.8564884168,40.7513009588
4353012,-73.8978479855,40.7246609165
3123041,-74.0100908422,40.645021901
3123151,-74.0053292848,40.639304725
3403096,-73.9518003357,40.6671905464
3403057,-73.9500505118,40.6754414173
3403009,-73.9493132543,40.6796687965
3383060,-73.901145194,40.6440018695
3383119,-73.9178188741,40.6259653715
3383082,-73.9123696778,40.6362141286
3463043,-74.0085266993,40.6107066033
3283010,-73.9599776483,40.715800351
3283024,-73.9579533107,40.7040123985
3623014,-73.8636558268,40.6793101317
3503035,-73.9782346529,40.6430470588
3313010,-73.954666229,40.6185529278
3353019,-73.9692454469,40.6930554092
2093051,-73.8659169971,40.8596523569
2063021,-73.8510466369,40.8333710157
2013007,-73.9025478527,40.862473098
2013035,-73.8997973454,40.8620295622
4013096,-73.9263127265,40.7436100791
5033012,-74.07529531,40.6266496236
5063029,-74.101676523,40.6141597057
3013544,-73.992262416,40.6991580245
4522515,-73.8497136135,40.7103335193
3071376,-74.0088197731,40.6054137072
3071367,-73.9880979683,40.5985737902
4181649,-73.9117808199,40.7751342005
4193044,-73.862858957,40.7477477967
4193016,-73.863592454,40.7515147829
4221249,-73.8706110691,40.75100158
3063087,-73.9459636096,40.6000409107
3403086,-73.950946035,40.664460877
3403066,-73.9499676228,40.6747473751
3403033,-73.9548076429,40.6808888027
3383019,-73.8956756109,40.6385061679
3343012,-73.9536127291,40.587984004
3383048,-73.8991684772,40.636452864
3223037,-73.9515920783,40.7255345741
3463027,-74.0047801363,40.6232749324
3463035,-74.0059660024,40.6221709257
3283048,-73.9569071104,40.7125054642
3283014,-73.9610351049,40.7086654233
3503024,-73.9696471918,40.6467916454
3503008,-73.9751912566,40.6446899458
3569928,-73.9563828774,40.6311024297
3313042,-73.9600309759,40.6182863659
3353016,-73.9731998044,40.6932065711
3353012,-73.9723299844,40.6932847693
2093040,-73.8677816154,40.8554468334
2093006,-73.8676016471,40.8542969959
2063005,-73.8518718057,40.8333437102
2013086,-73.8967210625,40.8604921544
3463022,-74.0052378907,40.6223115153
1329998,-74.0027009244,40.7288584638
3149857,-73.9911954396,40.6633783956
3149845,-73.9901110684,40.6651544926
4033051,-73.80323006,40.7025415677
3013605,-73.9841805877,40.6882971426
3413072,-73.9816127613,40.6140604711
3573033,-73.9403446895,40.5931847117
4152000,-73.9363468629,40.7430871391
4152081,-73.9365793693,40.7507331861
4081845,-73.8038036681,40.7073227414
4081924,-73.8083026588,40.7058053643
4081904,-73.8091748002,40.7037614263
4081833,-73.8037684605,40.7075391982
4053004,-73.8413164281,40.7191968159
1403103,-73.9942629851,40.761119233
1453026,-73.9862922522,40.7393333882
1433731,-73.9717124351,40.7572451658
1433767,-73.9741112765,40.7600433897
1449905,-73.9943594349,40.7562502946
4053032,-73.8437079536,40.7197155147
4072225,-73.9138608479,40.7566295542
4072278,-73.914071638,40.7655904698
4152070,-73.9437103835,40.7461577368
4072190,-73.9223382762,40.7602217129
4072208,-73.9211214853,40.7600405753
4081891,-73.7956778694,40.7099955787
4173016,-73.8639435954,40.7280734692
3333008,-73.9310821209,40.6174891366
3113061,-73.9905573525,40.6368701129
3543064,-73.9750669483,40.5969507262
3602956,-73.9698886166,40.6426030182
3413021,-73.962573192,40.612632711
4523016,-73.8765856989,40.7130664867
3113015,-73.9936236744,40.6336766602
3113046,-73.9882634503,40.6390317526
3602916,-73.9770100342,40.6305715517
4152007,-73.9385264795,40.7439392941
5043004,-74.1126616678,40.6293405145
4152019,-73.9448840858,40.7426645638
1074870,-73.963715872,40.7656800507
3013019,-73.978958352,40.6847368099
3013025,-73.9839727257,40.6866884697
4413031,-73.8772779726,40.7372440734
1058398,-73.9374548428,40.8553469755
2323246,-73.8448723545,40.8458077391
2233049,-73.8647620252,40.8713177692
3113077,-73.9934819602,40.6339724548
3113052,-73.9888827011,40.6385939757
3333084,-73.9185405129,40.6194077926
3413043,-73.9734690507,40.6107299287
3333045,-73.9329473666,40.618896386
3413055,-73.9737968154,40.613609434
3543017,-73.9814759823,40.5960061777
1023039,-73.9887880781,40.7215058935
1023096,-73.9944677856,40.7189814178
1023186,-73.9899572344,40.715356141
1413014,-74.0006418812,40.7356627374
1433917,-73.9707741191,40.7640851584
4513007,-73.8180438277,40.7340937046
1403109,-73.9927809956,40.7631581969
4453005,-73.8495877635,40.7325628989
1433031,-73.980610521,40.7559347083
1433070,-73.9779379761,40.7612546551
1243075,-73.9941419134,40.7197580977
2013136,-73.8941031177,40.8659331556
1433913,-73.9674565588,40.7626836373
4043007,-73.8361401831,40.7177098889
1443322,-73.9847379457,40.7480410627
1443304,-73.9885023998,40.753746093
1443310,-73.9900009653,40.7520174304
1264895,-73.9518064627,40.7733473947
3051328,-73.9642510845,40.6076497
2013111,-73.8950012557,40.8648590337
2253164,-73.8925494128,40.8749957876
2262731,-73.8982116094,40.8908872327
4081931,-73.8059421815,40.7054141233
4122353,-73.8719422423,40.7491690124
4152034,-73.932505179,40.7465217832
4152014,-73.9412692351,40.7441023502
4152128,-73.9529724538,40.7458449495
4081944,-73.7993146939,40.7040864285
4081913,-73.8089056968,40.7042498976
4081859,-73.7998180392,40.7086634157
4081850,-73.7978469634,40.7090165502
4122383,-73.8821648201,40.7480620896
4152084,-73.9343095046,40.7537689441
5043028,-74.1050416393,40.6307120699
1023086,-73.983246948,40.7211508277
1149974,-74.0021305277,40.7304795677
1113034,-74.0085319891,40.7167130345
1433794,-73.9867188138,40.7608550921
1453022,-73.9877608382,40.7399551369
1453058,-73.9953560221,40.7422426151
1453142,-73.9903081682,40.7379204885
1503030,-73.9509318387,40.8092291403
1043020,-73.9770954288,40.7436688215
1058336,-73.9328369592,40.8507087756
1058298,-73.9356777339,40.8464865713
3403099,-73.951163918,40.6671571291
1023174,-73.9962484982,40.7142241567
3113036,-73.9859359439,40.6412723391
5053011,-74.0871269339,40.5860628914
2173001,-73.8604268834,40.8335270212
4081843,-73.8145398883,40.7046429313
4081831,-73.8056328749,40.7068019709
3413068,-73.9787353311,40.6123186615
3113069,-73.9912429902,40.6354565893
3113039,-73.9870967745,40.6401510317
4233092,-73.9209063559,40.7679578885
2093057,-73.8547659238,40.8544965132
5023057,-74.0795558211,40.6381385214
3131546,-73.9767721241,40.6274606813
3131525,-73.9822585275,40.6133081846
5053314,-74.1505212386,40.5503378094
5043015,-74.1073687271,40.6301076849
5053336,-74.1267640885,40.5649885197
1038136,-73.9697819271,40.7950250856
1208076,-73.9371203898,40.8021126751
1433712,-73.9711165304,40.7555261382
1443663,-73.9881669183,40.7478783799
1433028,-73.9820776565,40.7565525852
1433153,-73.980214157,40.7646592792
3243005,-73.9682192627,40.6797354072
1133039,-73.9835072612,40.730267997
1023129,-73.9909280229,40.7168563031
1023160,-73.9874903205,40.7142214103
1068248,-73.9239021413,40.8668230636
1023049,-73.9880755076,40.7224343742
1393022,-73.9836171286,40.7752306574
1413027,-74.002332097,40.7385015478
1413007,-73.997674153,40.7363951941
1403096,-73.9855137111,40.7683873139
1443362,-73.9801623378,40.7449592557
1433414,-73.9819861071,40.7650771156
1433724,-73.9698594405,40.7597898389
1433791,-73.9867216212,40.7593255474
1443052,-73.980852214,40.750219255
1443078,-73.985613802,40.7514257165
1453019,-73.9888481278,40.7403153926
1453061,-73.9964977592,40.7420651746
1453139,-73.9912138256,40.7383042322
1453261,-73.9890855093,40.736271691
2043034,-73.9068739367,40.837337433
1433147,-73.9813780117,40.765256592
1433298,-73.9748143006,40.7525665717
1433304,-73.9741583452,40.753216587
1433034,-73.9805378779,40.7558010169
1433050,-73.9808676886,40.7544099616
2013026,-73.8985253258,40.8619342934
1403136,-73.9939658057,40.7669882688
1443629,-73.9852408887,40.7419168538
1443655,-73.9902820173,40.7461829153
1433080,-73.9759133017,40.7613158702
1433102,-73.9801027529,40.7614493404
1453332,-73.9993826322,40.738799952
1433909,-73.9650513154,40.7617735602
1443244,-73.9737152673,40.7475536055
1443282,-73.99155659,40.7550064453
3403019,-73.9427488391,40.6800784341
3131535,-73.9833443736,40.611706889
3091473,-74.0270217239,40.62065022
5053299,-74.1126995635,40.5719784748
4013025,-73.9199056454,40.7450231377
4233130,-73.9283987378,40.7635348507
3123003,-74.0134347437,40.6420162678
3063173,-73.9429939716,40.6005417352
3149785,-73.9880726812,40.6666081263
3513001,-73.9856099149,40.6164746721
5023020,-74.0760270773,40.6414360063
1443804,-73.9796392818,40.7505170136
2163004,-73.8434556597,40.8398055502
1453014,-73.9915806159,40.7414608825
1453072,-73.9928278746,40.7405186132
1453158,-73.9861948819,40.7353295406
1453279,-73.9906325535,40.7367710732
1433276,-73.9698627487,40.7604013698
1433351,-73.9717605578,40.7563004883
1433886,-73.9704367365,40.7613823571
4013057,-73.9156035685,40.742572371
4122289,-73.8909043578,40.746380957
4129944,-73.8922316051,40.7465620098
4443150,-73.8400904706,40.6608599837
4333112,-73.7492625385,40.7692691406
4151987,-73.9329874724,40.7431617297
3631612,-73.9707849245,40.5744610301
3091505,-74.0214553473,40.6321775635
3091493,-74.0247372832,40.6234521764
3013565,-73.9935580832,40.6946314543
3043076,-73.9560649488,40.641063869
3043107,-73.9585012709,40.6511868424
3043035,-73.9584109854,40.6450963989
3063135,-73.9535430344,40.5993802468
3063052,-73.9624237536,40.5981096353
3123014,-74.0070029207,40.6481955077
3123061,-74.013183935,40.6456948513
3403079,-73.9509643184,40.6633983351
3113022,-73.9911760102,40.635833617
3153003,-73.9670078737,40.6326646739
3153062,-73.9641606795,40.6250838639
3383061,-73.8991887724,40.6422010597
3103055,-73.9803442041,40.6290812149
3103034,-73.9904381094,40.6193902874
3103066,-73.9781037579,40.6305924582
3033020,-73.9178093655,40.6685766789
3403109,-73.9497334629,40.6772582752
3483032,-73.9690889758,40.6047914357
2262747,-73.9021091821,40.8863434774
2262697,-73.904734239,40.878174606
2313015,-73.8301741502,40.8516806279
2233055,-73.8647319158,40.871479668
2023005,-73.9213332797,40.8169178927
1208038,-73.9510839305,40.7829870427
1208048,-73.9455066883,40.7906247645
1228434,-73.9505623152,40.82598957
2021625,-73.914452756,40.8174073993
2173013,-73.8608141336,40.8342858521
2243146,-73.9043004678,40.9057120965
2253176,-73.8967634037,40.8720467478
2262717,-73.9013487306,40.8834494205
2262743,-73.89983206,40.8869526468
2262709,-73.9032151663,40.8809413893
2323228,-73.8518819651,40.8501681165
2323260,-73.8480819702,40.8574060885
2353008,-73.9283426984,40.8183992012
2173053,-73.8570385393,40.8365556675
3123098,-74.0021988658,40.6424729369
3123119,-74.0100530721,40.6351129434
5013018,-74.133417567,40.6380258637
3113032,-73.9853800353,40.6414073484
1433397,-73.9675342487,40.7564266891
1433265,-73.9737785304,40.7611393222
1433444,-73.9690412327,40.7579886581
1393012,-73.9831481491,40.7763657596
3051314,-73.965386813,40.6062763099
2173030,-73.8626526325,40.8405664297
2262734,-73.8981901072,40.890572358
2233019,-73.8680524442,40.8654972998
3013020,-73.9794797423,40.6849412054
3123079,-74.0131575461,40.6461033968
3123050,-74.0123954215,40.6435697199
3123085,-74.0097148725,40.635244115
3153046,-73.9652570886,40.6331001987
3153026,-73.9642464778,40.6223696921
3149820,-73.9880755949,40.6674569122
3149793,-73.9869730771,40.6682424152
3123108,-74.0035896694,40.6413300325
3123018,-74.0043356755,40.6509488069
3123138,-74.0080167076,40.637278149
3283041,-73.9580720497,40.7106619354
4033022,-73.8063213574,40.7015766313
5053264,-74.1115046302,40.5717091744
3123028,-74.0107614692,40.6447749479
1133034,-73.9841235888,40.729025688
3131544,-73.9763040619,40.6268177065
5053304,-74.0942890829,40.5843963529
4233031,-73.9310740142,40.7613991931
4013114,-73.9258503841,40.741999128
4233016,-73.9349538659,40.7567073937
3123092,-74.0057979205,40.6390157169
3123160,-74.0038968951,40.6412791054
3149799,-73.9845965986,40.6682538228
3153079,-73.9604686349,40.6255968137
3153019,-73.9645975296,40.6210568925
3283017,-73.9610157856,40.706612912
2063013,-73.8500783176,40.8272241278
5033011,-74.0754419149,40.6267280087
5063028,-74.1023269764,40.6153527113
3153008,-73.9662567954,40.6298585815
3403085,-73.9508922207,40.6650257019
3403065,-73.949887896,40.6756176404
3403011,-73.9412898814,40.679740748
3383018,-73.8950209661,40.6389302751
3343011,-73.9546128799,40.5878739992
3383047,-73.8988011884,40.6361591089
3223016,-73.9514512727,40.7250645183
3463026,-74.0047932701,40.6233883452
3463034,-74.005797325,40.6221740942
3283045,-73.9572435099,40.7119779993
3283013,-73.9627175754,40.7100023245
3503023,-73.9703420752,40.646520688
3503007,-73.9726851827,40.6456851068
3569927,-73.9554540603,40.6313881741
3313041,-73.9601536446,40.6183399075
3353011,-73.9713299217,40.6932454585
3473005,-73.9546206531,40.7318403506
1453037,-73.9878051514,40.7390688389
1433285,-73.9751637619,40.7518975944
1433778,-73.9792350528,40.7613579212
1453027,-73.9859578372,40.7390987612
1453309,-73.9942485115,40.7407272459
1433732,-73.977167279,40.7541964621
1433768,-73.9735655342,40.7607884864
1433245,-73.9708307771,40.7590694536
4152110,-73.9542442132,40.7419697468
2323245,-73.8447404934,40.846451927
2233048,-73.8656772834,40.8713341069
3113078,-73.9934653289,40.6340687256
3113049,-73.9884749116,40.6382399056
2353007,-73.9278916137,40.8188134241
3413048,-73.9727477759,40.6069444501
3423034,-74.0316121296,40.6223458044
5043030,-74.1092916685,40.6302437085
5013004,-74.1349297513,40.635652644
5023022,-74.0762431903,40.6396151817
5033013,-74.0756354844,40.6271427781
5033018,-74.0846613206,40.6144790782
5043033,-74.110181884,40.63004788
5053270,-74.1152471355,40.5734614259
5053306,-74.0927469054,40.5856370264
5053327,-74.1455594543,40.542199603
5053353,-74.1660276527,40.5444756914
2013022,-73.900299012,40.8635868589
2013008,-73.9023684655,40.8625289803
2013033,-73.9003685541,40.8622294578
2013084,-73.8969936385,40.8610627454
2013073,-73.897732883,40.8589575226
2013087,-73.8966030487,40.8603781853
2013125,-73.8839928571,40.8585502311
2013081,-73.8986199319,40.8620094757
2013105,-73.8941106454,40.8644274561
3013008,-73.9881324552,40.6881207994
3013540,-73.9912924963,40.6980303842
2093007,-73.8675813298,40.8549281121
2093039,-73.8677654691,40.8559605743
2063004,-73.8515608321,40.8335841488
2063020,-73.8511806545,40.8329980063
2063022,-73.8510580568,40.8334540418
2093050,-73.8652276697,40.8595410049
2093052,-73.8576186967,40.8621663266
2093056,-73.8552369805,40.8550958253
3013545,-73.9926350303,40.6983836328
3013593,-73.9820162082,40.6871141235
3013590,-73.9868736249,40.6921747336
2262730,-73.8977239907,40.891158263
3013595,-73.9846622063,40.6872469929
2093005,-73.867614252,40.8539415997
3029750,-73.9786385021,40.6829612274
3033008,-73.9095769019,40.6699181592
2233040,-73.867216553,40.8657842357
2233050,-73.8637362316,40.8712965023
2233044,-73.8671336313,40.8684042861
3043066,-73.9492593,40.6344736069
2243141,-73.9169233814,40.8787134504
2353001,-73.9277884999,40.8172236944
3051339,-73.962015565,40.6099454183
2253183,-73.8920436608,40.874572585
2253165,-73.8930092598,40.8752029958
2253186,-73.8949920029,40.8665354447
3123056,-74.0130005362,40.642112403
3123152,-74.0051744914,40.6393159607
3063037,-73.960528181,40.5912816807
3063107,-73.9601618223,40.5980363418
